Experiment,Train_H@1,Train_H@3,Train_H@10,Train_MRR,Val_H@1,Val_H@3,Val_H@10,Val_MRR,Test_H@1,Test_H@3,Test_H@10,Test_MRR
1_2_12,0.017496279146684307,0.035304926226044135,0.07269720522573177,0.036528019143626675,0.011206159110350727,0.028428856572569147,0.0703450242372398,0.03026924208678836,0.011335874132707906,0.027435747092739177,0.06603635297566696,0.02954266512134662
1_2_4,0.10992411296694413,0.19132903368061296,0.310745456884038,0.17630308237773878,0.09130310806957513,0.15412033076703735,0.2487881380096949,0.1439442662360254,0.09085800840418255,0.15264340858008404,0.2478989543633343,0.14291591337948073
1_3_11,0.031841317090200834,0.0628686400970178,0.12219833526266469,0.06269646683748895,0.018192187054462503,0.04288565725691474,0.10062731679498146,0.04485444972821727,0.01910485683572755,0.045221342714746406,0.10251148245871201,0.046282528389555204
1_3_3,0.10569795858368704,0.180897782187678,0.2912334858423828,0.16777038632683597,0.09592244083262047,0.1617336755061306,0.2530652979754776,0.14963338255258893,0.09469363822925828,0.16180494478647514,0.2547151373008893,0.14906048863696456
1_4_10,0.1363688146555684,0.2365360233724712,0.3753376329860537,0.21522929664319998,0.11901910464784717,0.19366980325064156,0.3009124607927003,0.17976723534988273,0.11978403205316134,0.19449330597087852,0.3027704485488127,0.18052587196831157
1_4_2,0.15478933539128678,0.25942708046230456,0.39177002370321373,0.2343992621345285,0.14932991160536072,0.23347590533219276,0.3441117764471058,0.21468964552716113,0.1468777484608619,0.2302355125574123,0.34308120785693347,0.2122097200575363
1_5_1,0.15149660988920124,0.26116531613472244,0.39741285853407565,0.2341883863913152,0.1382663244938694,0.22284003421727971,0.33364699173082407,0.20376673234950193,0.13857128896706733,0.22163588390501318,0.33423727157236394,0.20402224827880097
1_5_9,0.13038237509876338,0.23824118479319406,0.38150230601032653,0.21373627112459434,0.12104362703165099,0.20487596236099231,0.31665240946678075,0.18661623713247338,0.11858692465552624,0.20236001172676635,0.31320238444249,0.18412110464726977
1_6_0,0.14291200411590688,0.23869136210793232,0.3657571247450526,0.21750059714423886,0.1331907613344739,0.2133162246934702,0.3127744510978044,0.19454562557375382,0.13190169060881463,0.20836997947815888,0.3125183230724128,0.19268610339722825
1_6_8,0.05903386435881888,0.1262205317604689,0.23775058339305072,0.11793134999699022,0.0335899629312803,0.07553464499572284,0.15163957798688338,0.07318445076658936,0.03288380729013975,0.07317013583504349,0.14929639401934916,0.07221901096326558
1_7_7,0.05762085882806901,0.11744483031071422,0.2103320287378498,0.10940923408448133,0.04160250926717993,0.08962075848303393,0.16937553464499572,0.0846564200262288,0.04177660510114336,0.08983191634906675,0.1674973126160461,0.08432171962608251
1_8_6,0.10494092571155578,0.18179629935872701,0.293732429303787,0.16795295568460153,0.09560878243512974,0.1594810379241517,0.25249500998003993,0.1479435861583464,0.09491351509821166,0.1582624841200039,0.24843643115410927,0.14693418073353054
1_9_5,0.1340278926189295,0.24289546699005934,0.38807305734707753,0.21797726926126498,0.12184203022526376,0.20983746792130026,0.3268035357855717,0.19034447175475555,0.12103000097723053,0.20893188703215088,0.3255399198670966,0.18918910493602986
2_0_1,0.1542730095731584,0.26419895999853005,0.40532311706447643,0.23780495362504528,0.13803820929569433,0.2230681494154548,0.335386370116909,0.2043231739300882,0.13805824293950944,0.2233460373302062,0.33484804065279,0.2043235197224598
2_0_13,0.039363871892398435,0.08004887639417158,0.1533138562740018,0.07829724625852735,0.02107214143142287,0.05058454519532364,0.10658682634730539,0.05074786920541209,0.021205902472393238,0.049838756962767516,0.10737320433890354,0.050347119585301144
2_0_5,0.06801168623559892,0.12397699502048766,0.2112948569538614,0.11666337031646544,0.05360707157114343,0.10755631593954947,0.19224408326204734,0.09984898376227032,0.05396755594644777,0.10710446594351608,0.1940291214697547,0.100110318793934
2_10_3,0.16978299615971187,0.27799092295536815,0.41888907263473163,0.2526465572592773,0.15523239235814087,0.24057599087539208,0.35623039635015685,0.22253490209964039,0.1531320238444249,0.2402032639499658,0.3547346819114629,0.22085777491461256
2_11_2,0.018705326791981332,0.040122742222957204,0.07323006816970766,0.0387312225661415,0.012603364699173083,0.03404619332763045,0.07000285143997718,0.03302032681283827,0.012703996872862309,0.033250268738395386,0.06891918303527803,0.032474350799509166
2_12_1,0.13138195248332507,0.22547819855575768,0.3528453043749885,0.2054918178912992,0.12098659823210721,0.20034217279726263,0.31006558311947535,0.1842624568235763,0.11866021694517737,0.19842665884882243,0.308071924166911,0.18209945354512738
2_13_0,0.1774984840967973,0.30051632581812837,0.4553497602116752,0.2697092399258232,0.16201881950384944,0.2566581123467351,0.38118049615055605,0.23540203812425417,0.15926414541190267,0.25571679859278806,0.3808755985536988,0.23355657635545352
2_1_0,0.14288444223949434,0.24708303474633886,0.38133693475185126,0.22248569899334877,0.12047333903621328,0.20479041916167665,0.31571143427430853,0.18627615008923146,0.1206146780025408,0.2047786572852536,0.3152789993159386,0.18637342729246817
2_1_12,0.08713779100747845,0.15285265420869854,0.254034139977583,0.14291615836520902,0.07405189620758483,0.13068149415454805,0.21924721984602225,0.12258034931309847,0.07634613505325906,0.13009381413075344,0.2185087462132317,0.12319489552627794
2_1_4,0.16586002241699283,0.26714808077467245,0.39960862135494185,0.24419241095471617,0.1532363843741089,0.23949244368406045,0.3502994011976048,0.2198416036800713,0.15144630118244895,0.2359767419134174,0.347381022183133,0.21769095094579943
2_2_11,0.14228359333370083,0.24587582455946935,0.38278485199272366,0.2222481267724714,0.1223267750213858,0.19615055603079556,0.29931565440547475,0.1819262467358704,0.1191976937359523,0.1914638913319652,0.2966627577445519,0.17848336204343243
2_2_3,0.12402109402274773,0.20763096484942029,0.3246476673465263,0.19138794049919244,0.11936127744510978,0.1911890504704876,0.28885086968919305,0.17643358714382296,0.11800058633831721,0.18704192318968044,0.28874719046223,0.1747189749625872
2_3_10,0.035224078055234,0.07159840508608492,0.13896881833048527,0.06997447224046129,0.028628457370972343,0.06087824351297405,0.12169945822640434,0.05960528199939216,0.02704485488126649,0.05841395485194958,0.12308218508746213,0.0582132169114447
2_3_2,0.12742039211362843,0.20972199253991877,0.3235341675394594,0.19329803350587604,0.12212717422298261,0.19580838323353295,0.29369831765041343,0.17981422970526187,0.12264243134955537,0.1959591517639011,0.2955145118733509,0.18042818994100507
2_4_1,0.13174393179354318,0.22749756536758356,0.35678849016041014,0.20684764771621977,0.12155688622754492,0.19700598802395208,0.2992301112061591,0.18168456068216987,0.1214697547151373,0.1959591517639011,0.3008159874914492,0.1816766390470962
2_4_9,0.06014920162431325,0.12407070540029032,0.2342116384616798,0.11765562883006399,0.033932135728542916,0.07416595380667237,0.14913031080695752,0.07320756429193764,0.03464282224176683,0.07356102804651617,0.14912537867682987,0.07363279676652532
2_5_0,0.010793230803153078,0.023646252503537107,0.042921191408044394,0.023516962098534076,0.010550327915597377,0.02440832620473339,0.044625035642999716,0.02414213053972544,0.009479136128212646,0.023526824978012312,0.04277826639304212,0.02309443229381522
2_5_8,0.031707182624993106,0.06834242875254948,0.13531043860132663,0.06719237515910387,0.017422298260621614,0.045138294838893644,0.10162532078699743,0.04615613979439087,0.015513534642822242,0.04351118928955341,0.09901788331867488,0.04411012739987407
2_6_7,0.03141318927659262,0.06636532348455616,0.13196993918012606,0.06573703854941204,0.014970059880239521,0.04057599087539207,0.09221556886227544,0.04168515784943554,0.01592885761751197,0.04075051304602756,0.09024723932375647,0.04206687536154817
2_7_6,0.14652628484280544,0.24485603513220514,0.3743362181430645,0.2231556648709616,0.12931280296549758,0.2089820359281437,0.3129740518962076,0.19147158477186618,0.12855467604807974,0.20323951920257988,0.3072168474543145,0.18884911496351656
2_8_5,0.08021241019421936,0.15846241478786544,0.2741340977160392,0.14507261970551757,0.0557171371542629,0.11710863986313089,0.21608212147134304,0.10839398171320802,0.05474934036939314,0.11812274015440243,0.21386690120199356,0.1078680987401488
2_9_4,0.003911948992154053,0.009238740973485475,0.02141557797254837,0.010763490085662911,0.005389221556886228,0.0129455374964357,0.027944111776447105,0.01394742380446107,0.005374767907749438,0.012484120003908921,0.02636079351118929,0.013596219393229744
3_0_0,0.12168568436139132,0.2085956305238594,0.3323778549510317,0.1914629111616445,0.10972341032221272,0.18297690333618477,0.2848588537211292,0.16840239649953329,0.1077396657871592,0.18181373986123325,0.2843985146095964,0.16693413091868886
3_0_12,0.047035260827223785,0.08663983977362512,0.17047571798688055,0.08915565995385206,0.032506415739948676,0.0626746506986028,0.12546335899629313,0.06476931724855511,0.03075833089025701,0.06193198475520375,0.1238639695104075,0.06342904959260044
3_0_4,0.06807048490527902,0.11352185656799516,0.180894107270823,0.10724225522949649,0.061134873110921015,0.10841174793270601,0.17790134017678927,0.10147267824979732,0.06063715430470048,0.10940095768591811,0.17949281735561418,0.10129875562323802
3_10_2,0.0219116917479742,0.04227624349999081,0.08588464435992135,0.04454901882085579,0.01437125748502994,0.032991160536070714,0.07445109780439121,0.034963146051985805,0.014829473272745041,0.0326883611844034,0.07407407407407407,0.034872775042101456
3_11_1,0.08878966613380372,0.1631589585285633,0.27315656983260755,0.15031329324848164,0.07157114342743086,0.13632734530938123,0.23766752209865982,0.12595534185101864,0.06738004495260431,0.13329424411218607,0.23385126551353463,0.12196530816345448
3_12_0,0.07294526211344468,0.1404093857376477,0.24720798191940907,0.13098877026424982,0.056544054747647565,0.11377245508982035,0.20635871114913032,0.1060591192283623,0.053625525261409165,0.11145314179614971,0.20419231896804457,0.10319238470901873
3_1_11,0.09908494570310347,0.17464674861731252,0.28444591441118644,0.16138925305294136,0.0885657256914742,0.1482178500142572,0.23615625891074993,0.1385181516688488,0.08465259454705365,0.1439704876380338,0.23392455780318577,0.13477765152837895
3_1_3,0.1771273174944417,0.29298274626536575,0.43448358230895023,0.26335673003133975,0.15258055317935557,0.2375534644995723,0.34793270601653836,0.2188113343252402,0.15151959347210006,0.2377601876282615,0.34662366852340465,0.2177400309221304
3_2_10,0.0312827297282399,0.06348418867023134,0.12651820002572442,0.0633709073768337,0.017735956658112347,0.044225834046193326,0.09392643284858854,0.043814240181609586,0.018249780123131047,0.04373106615850679,0.09276360793511189,0.04370264434446132
3_2_2,0.08586259485879132,0.1518347022398618,0.2531962589346416,0.1412349848280107,0.07365269461077845,0.12398061020815512,0.20593099515255203,0.11747975462263405,0.07031173653864947,0.1214697547151373,0.2054138571288967,0.1147497889654527
3_3_1,0.16647557099020635,0.2775774948091799,0.4184333829447109,0.25054875769897256,0.15240946678072426,0.24168805246649558,0.35320786997433706,0.22053910073854288,0.15032248607446497,0.23634320336167303,0.34884686797615555,0.21737506360077521
3_3_9,0.06735571357698032,0.12054462267791191,0.20888778641383238,0.11461500316642068,0.05834046193327631,0.10399201596806387,0.17664670658682635,0.09817487303088465,0.05670380142675657,0.10378188214599825,0.17714746408677806,0.09710367151038392
3_4_0,0.12842180695661762,0.2160648990316594,0.34117928081877147,0.19915960651116818,0.12996863416025092,0.2071285999429712,0.31961790704305676,0.1923630298548782,0.12672236880680152,0.20490081110133881,0.31772207563764293,0.18959892330584874
3_4_8,0.04289179207320434,0.0830476085478566,0.15918453594987414,0.08223657321878657,0.025092671799258625,0.056515540347875676,0.11639577986883376,0.05669658537635965,0.023624548030880484,0.05404084823609889,0.11614384833382195,0.05488201244977491
3_5_7,0.13358690259632877,0.22975396431655734,0.36219245539569667,0.20968227576194445,0.12035928143712575,0.19897348160821215,0.3092956943256344,0.18328309032985968,0.11990618586924656,0.19669207466041239,0.30770546271865534,0.18259413836076696
3_6_6,0.013643128824210352,0.030997923671976922,0.06888815390551789,0.03300084524999707,0.012660393498716851,0.027630453378956372,0.06370116909039064,0.030415018856907013,0.011824489397048764,0.025969901299716602,0.06295807681031955,0.029276255825023658
3_7_5,0.048894768755856896,0.10302996894695257,0.1908604817815997,0.09676172997670487,0.03484459652124323,0.08078129455374965,0.15340747077274022,0.07488188388671269,0.03410534545099189,0.07913124206000195,0.1540359620834555,0.07454461646564882
3_8_4,0.020103632655311173,0.04843724160740863,0.10357753155834849,0.04914601077151991,0.018790989449672085,0.04357000285143998,0.0956943256344454,0.044851289400562,0.01741913417375159,0.04065278999315939,0.09391185380631291,0.04300219786873966
3_9_3,0.1610072947099572,0.2753100711096411,0.4200632085699061,0.24744728765335905,0.1411177644710579,0.2317080125463359,0.34662104362703167,0.21026684087568412,0.14013485781295806,0.2304798201895827,0.3453288380729014,0.20932142209366986
4_0_11,0.058385241533910295,0.10455505944178013,0.18499347702258237,0.10133884196690786,0.04739093242087254,0.08753920729968634,0.15429141716566866,0.08366516841731844,0.045709957979087265,0.08543437896999902,0.15305873155477376,0.0819350219185851
4_0_3,0.13891185711923268,0.2454899582896937,0.38731786193337375,0.22124189099837888,0.11702309666381523,0.2020530367835757,0.3179355574565155,0.18394703429843345,0.11814717091761946,0.20052770448548812,0.31327567673214113,0.18313071011902543
