Experiment,Train_H@1,Train_H@3,Train_H@10,Train_MRR,Val_H@1,Val_H@3,Val_H@10,Val_MRR,Test_H@1,Test_H@3,Test_H@10,Test_MRR
12_3_0,0.3946629213483146,0.6175093632958801,0.8679190074906367,0.5443253589445395,0.3703183520599251,0.5908239700374532,0.8590823970037453,0.5235682835316984,0.3426443202979516,0.5698324022346368,0.840316573556797,0.49945946440093636
13_0_2,0.3939021535580524,0.6230688202247191,0.8669826779026217,0.5460733911238531,0.3651685393258427,0.6015917602996255,0.8586142322097379,0.5227453954109302,0.3468342644320298,0.5917132216014898,0.8393854748603352,0.5072207105713625
13_1_1,0.41040496254681647,0.6395131086142322,0.8692064606741573,0.5602678782691,0.3913857677902622,0.625,0.8735955056179775,0.5450834268860706,0.33891992551210426,0.5833333333333334,0.8333333333333334,0.5019034092981525
13_2_0,0.40074906367041196,0.614875936329588,0.8626521535580525,0.5465061398372901,0.375936329588015,0.5889513108614233,0.8604868913857678,0.5247128430178559,0.35567970204841715,0.5735567970204841,0.8449720670391061,0.5067465721248399
14_0_1,0.45072565543071164,0.6609901685393258,0.8851825842696629,0.5908672036503454,0.4208801498127341,0.6441947565543071,0.8951310861423221,0.5705681140035439,0.3854748603351955,0.5972998137802608,0.8640595903165735,0.5353966104846782
14_1_0,0.40244616104868913,0.6282186329588015,0.8775749063670412,0.5526678083396216,0.37219101123595505,0.6226591760299626,0.8745318352059925,0.5324268310668901,0.34171322160148976,0.5721601489757915,0.845903165735568,0.4986109693616739
15_0_0,0.4029728464419476,0.62687265917603,0.8623010299625468,0.5514593950787066,0.3796816479400749,0.6015917602996255,0.8534644194756554,0.5285332749453111,0.33752327746741156,0.5786778398510242,0.8379888268156425,0.4989024196341361
1_0_0,0.6756203183520599,0.8619499063670412,0.9684573970037453,0.7813554584714105,0.6100187265917603,0.8099250936329588,0.9620786516853933,0.7305223371334421,0.6094040968342644,0.8258845437616388,0.9632216014897579,0.7324961764568872
1_0_14,0.41192649812734083,0.6288038389513109,0.868621254681648,0.5555123606751158,0.3852996254681648,0.6207865168539326,0.8632958801498127,0.5364871779117014,0.35335195530726254,0.5824022346368715,0.8375232774674115,0.5080236063590023
1_0_2,0.6206694756554307,0.8330992509363296,0.9658239700374532,0.7426883928654959,0.5613295880149812,0.7954119850187266,0.9616104868913857,0.6987776699046356,0.563780260707635,0.7993482309124768,0.9548417132216015,0.6993145340753073
