Experiment,Train_H@1,Train_H@3,Train_H@10,Train_MRR,Val_H@1,Val_H@3,Val_H@10,Val_MRR,Test_H@1,Test_H@3,Test_H@10,Test_MRR
0_15_0,0.09777783885552517,0.15764701032061237,0.23725040196792502,0.14745494333166875,0.03860294117647059,0.07748161764705883,0.1401654411764706,0.07324796105241135,0.03838308918969034,0.07722974225848322,0.13999629148896717,0.07328608311466678
0_1_0,0.6075006527684252,0.7426099743015377,0.8496983522750697,0.6916048631894188,0.13933823529411765,0.23198529411764707,0.3483455882352941,0.2072297364908113,0.1412015575746338,0.2319673651029112,0.3485073243092898,0.20882461037018313
0_1_14,0.4760880618961892,0.6291931782263939,0.7636153751013509,0.5747973242893718,0.1420955882352941,0.23676470588235293,0.3473345588235294,0.21079594527748624,0.14648618579640274,0.23919896161691082,0.34563322825885406,0.21394850091317746
0_1_2,0.5171094039880715,0.6477661577363365,0.758688691302376,0.6013350491314577,0.12564338235294117,0.19880514705882352,0.28253676470588235,0.17920600507426585,0.1277582050806601,0.19859076580752827,0.28935657333580567,0.18187062990676203
0_1_6,0.3731911443374057,0.5228194098973435,0.6651435403410887,0.4732148532036036,0.11875,0.2035845588235294,0.30514705882352944,0.18139044385666234,0.12173187465232709,0.20480252178750233,0.3089189690339329,0.1843949006576158
0_2_1,0.3425247708439265,0.47761347863729436,0.6338312696689433,0.43878353920926244,0.11075367647058823,0.1839154411764706,0.2777573529411765,0.16633611812825444,0.10661969219358428,0.17939922121268312,0.2736881142221398,0.16273795601542926
0_2_13,0.02208418651311721,0.045741888493410474,0.08035235752470213,0.04256714171664435,0.00818014705882353,0.02389705882352941,0.05091911764705882,0.023008411296888444,0.006768032634897089,0.019840534025588726,0.04737622844427962,0.020671811471088812
0_2_5,0.5159687770555335,0.6646075831077274,0.7981846166531532,0.6119932024869441,0.14476102941176472,0.22279411764705884,0.3203125,0.2030667423603253,0.14463193027999258,0.22399406638234748,0.32440200259595775,0.20487182843066373
0_3_0,0.439773523712672,0.5711174021190925,0.6978231890829635,0.5279907973411719,0.11608455882352942,0.19696691176470588,0.2875,0.17400451846852433,0.120804746894122,0.20035230854811792,0.29130354162803634,0.17906783344371663
0_3_12,0.09219838663130266,0.13190044937952644,0.18456855442714418,0.12398857277055154,0.023988970588235296,0.041176470588235294,0.07095588235294117,0.04032812864174154,0.025959577229742258,0.0448729834971259,0.07509734841461153,0.0433815000966171
0_3_4,0.10246402902414556,0.15574367501752168,0.2268198496571248,0.14591988129317066,0.041176470588235294,0.07674632352941177,0.13446691176470588,0.07183712407567,0.043018727980715744,0.07973298720563694,0.13860559985165957,0.07447904411687119
0_4_11,0.06199238665878764,0.100388912556516,0.15588797119573433,0.09508946167550322,0.025275735294117647,0.04650735294117647,0.08501838235294118,0.045568602870747064,0.024754311144075655,0.04440941961802336,0.08631559428889302,0.0452462020333073
0_4_3,0.5175972624953619,0.6669575494386192,0.7952437231162478,0.6136015353967833,0.14972426470588235,0.240625,0.3448529411764706,0.21576873427186186,0.14453921750417206,0.2380864083070647,0.34155386612275174,0.21155494965135646
0_5_10,0.02799345857325436,0.054564569104126874,0.10170132065359297,0.053316075137557574,0.013419117647058823,0.03005514705882353,0.06893382352941177,0.03254201750123745,0.012608937511589096,0.02837010940107547,0.06582607083256073,0.031448873899059676
0_5_2,0.07525389256118845,0.12370305220773152,0.18889056852694217,0.1148982459253069,0.03272058823529412,0.06645220588235294,0.12159926470588235,0.06172248881895951,0.03458186538104951,0.06907101798627852,0.12173187465232709,0.06383999502442686
0_6_1,0.5270383552984182,0.6834004425082798,0.8020393859854055,0.6235239606886693,0.14926470588235294,0.2391544117647059,0.33731617647058826,0.21317608144424516,0.14463193027999258,0.23400704617096235,0.3371963656591878,0.20973497150934303
0_6_9,0.04668324927508349,0.07886816826308629,0.12691192436131762,0.07520421571318486,0.01948529411764706,0.03409926470588235,0.06516544117647059,0.0355867523780958,0.019006119043204154,0.032449471537177824,0.06193213424809939,0.03447849577208977
0_7_0,0.5067750491294131,0.6740624184039469,0.8184616653153215,0.6131092558798226,0.15036764705882352,0.25330882352941175,0.37215073529411763,0.22426499280693163,0.1541813461895049,0.25699981457444837,0.37965881698498055,0.22868639884255573
0_7_8,0.032995726084626274,0.05303228111644014,0.08469498536424479,0.05112634830833755,0.027849264705882355,0.047518382352941174,0.08106617647058824,0.04593989073381256,0.02883367328017801,0.04858149452994623,0.0792694233265344,0.04668710441417728
0_8_7,0.05621366828370003,0.10084928607748017,0.1680432063985048,0.09494957399265777,0.02417279411764706,0.04770220588235294,0.0958639705882353,0.049402694726317316,0.023363619506768032,0.04848878175412572,0.0965139996291489,0.048765410849049555
0_9_6,0.2610180438935232,0.3813267002899666,0.5368367529237155,0.3514732199341675,0.08079044117647059,0.13621323529411763,0.21865808823529412,0.12607848541481753,0.08297793435935472,0.13452623771555722,0.21527906545521974,0.12694865807198058
10_0_5,0.07209999038025479,0.11154094575837949,0.16992592796185083,0.1067422324217775,0.031158088235294118,0.057904411764705885,0.09595588235294118,0.054855083566629013,0.03254218431299833,0.05887261264602262,0.0977192657148155,0.05595376544006531
