Experiment,Train_H@1,Train_H@3,Train_H@10,Train_MRR,Val_H@1,Val_H@3,Val_H@10,Val_MRR,Test_H@1,Test_H@3,Test_H@10,Test_MRR
0_0_0,0.5164792424114315,0.6262703982413123,0.742369155322567,0.5919982389406535,0.10909705021391579,0.17890114839000226,0.2729115064174735,0.1634690926745088,0.10446570972886762,0.1737297789929369,0.2682843472317156,0.15922558034791887
0_0_1,0.4125560158958316,0.533626447958062,0.6424537076181618,0.493167417634297,0.10594460707047962,0.17631164152217968,0.26807025444719657,0.1597033533719512,0.11038961038961038,0.17714741398951925,0.2648667122351333,0.16300793913710462
0_0_15,0.3083537668047687,0.44999577238522026,0.6105352160311153,0.40822548738893405,0.10571943256023418,0.17484800720558433,0.2705471740598964,0.1603800980432404,0.10287081339712918,0.16689450899977215,0.25746183640920484,0.15427785821971882
0_0_3,0.5633888560074406,0.7097235139934049,0.820064259744652,0.6535738068972832,0.14805224048637694,0.24217518576897096,0.35645124971853187,0.2181750458512384,0.14878104351788562,0.23820915926179084,0.34666210982000456,0.21547158191184895
0_0_7,0.22884924325695444,0.34272427496406527,0.48012175530565654,0.3129896017017768,0.09423553253771673,0.1589732042332808,0.2516325151992794,0.14604985708870075,0.09387104123946229,0.15436318067897015,0.24789245841877422,0.14371915720720643
0_10_5,0.48782446943434515,0.6335334404329077,0.7576731208252304,0.5815327736056918,0.12778653456428732,0.20738572393605043,0.3108534113938302,0.18767076980050776,0.12611073137388926,0.20391888812941444,0.3042834358623832,0.18473906824088512
0_11_4,0.46021814492263463,0.6117865900059186,0.7458527099010738,0.5580895062204879,0.12857464535014637,0.209975230803873,0.3147939653231254,0.19025465251152868,0.12189564821143768,0.20072909546593756,0.3004101161995899,0.18137229130869564
0_12_3,0.39957723852202587,0.5391054367126068,0.6667455821425552,0.49217098759866784,0.1097725737446521,0.18104030623733394,0.2707723485701419,0.16355817822028895,0.10674413305992253,0.17737525632262474,0.26349965823650034,0.16029433855462322
0_13_2,0.2951044220850596,0.43477635917815166,0.5952735266762492,0.394483591145557,0.08860616978158073,0.1557081738347219,0.25320873677099753,0.14289855270535637,0.08897243107769423,0.15436318067897015,0.24709501025290498,0.1421039852833663
0_14_1,0.6354781432315887,0.7886361714720554,0.8787012767396635,0.7247394100043097,0.16989416798018464,0.2695338887637919,0.3786309389777077,0.2401554691319575,0.16609706083390294,0.26509455456823877,0.3708133971291866,0.23536687656509975
0_15_0,0.3672613511456836,0.5188213409994081,0.6832501902426651,0.4711028136689185,0.10504390902949787,0.17552353073632065,0.27212339563161453,0.16003924481304369,0.10594668489405332,0.170995670995671,0.2619047619047619,0.15713987433641005
0_1_0,0.5144499873171556,0.6494715481525324,0.7663650968123784,0.6015121351707923,0.10887187570367035,0.18351722585003377,0.28462058095023646,0.1675121618517077,0.11198450672134883,0.1797676008202324,0.2796764638869902,0.16669692006600778
0_1_14,0.4442208505960937,0.572419041176968,0.6984526929906147,0.5310031569017355,0.1354424679126323,0.21853186219319973,0.31986039180364784,0.19719107612704728,0.13579403053087263,0.21553884711779447,0.3159033948507633,0.19563231190987135
0_1_2,0.5814915024942927,0.718153377864209,0.8249006510526761,0.6658624120393908,0.16133753659085792,0.253433911281243,0.3609547399234407,0.22841158033143472,0.16131237183868763,0.24925951241740715,0.3517885623148781,0.225542959409395
0_1_6,0.647958062061385,0.787401707956371,0.8846030269721823,0.7330524179408948,0.17203332582751632,0.2661562711101103,0.3786309389777077,0.2409436786433517,0.17304625199362042,0.2644110275689223,0.37297789929368874,0.24048054178857275
0_2_1,0.42710746596770105,0.5768073053183393,0.7147205546630591,0.5254764246580017,0.146813780680027,0.23936050439090295,0.34902049088043235,0.21447332896588148,0.14388243335611756,0.23182957393483708,0.3388015493278651,0.20917144433003237
0_2_13,0.32342944110932614,0.46655111186268705,0.6233956201910882,0.42301638077599024,0.09941454627336185,0.1646025669894168,0.2523080387300158,0.1511914744073394,0.09876965140123035,0.16484392800182274,0.2511961722488038,0.14992669475799522
0_2_5,0.6172317578422254,0.7585186437811786,0.8622812209351484,0.7043013207480415,0.16280117090745327,0.2603017338437289,0.3679351497410493,0.231945622474051,0.15288220551378445,0.24584187742082478,0.35714285714285715,0.22122195738324754
0_3_0,0.6250105690369494,0.755948253995096,0.8508835714889659,0.7057004956835743,0.1517676199054267,0.2442017563611799,0.3544246791263229,0.219809437934868,0.15402141717931192,0.23946229209387104,0.3444976076555024,0.21848594799657417
0_3_12,0.34215777458357993,0.4826583241735013,0.6189904455905978,0.4373308108545662,0.10436838549876154,0.17631164152217968,0.26919612699842377,0.16025582596241475,0.10104807473228526,0.16837548416495784,0.25506949191159717,0.15369953788179094
0_3_4,0.28581212479918827,0.40704320622304896,0.5550350892026719,0.37500819505534666,0.09097050213915785,0.15142985814005855,0.23485701418599414,0.13903303042517073,0.09660514923672818,0.15128730918204603,0.22898154477101845,0.1416238199060614
0_4_11,0.43493700853978184,0.5822440179250866,0.7182125644711254,0.5316957609823226,0.11821661787885611,0.193087142535465,0.2949786084215267,0.1763194856132131,0.11574390521758943,0.18842560947824105,0.28810663021189337,0.17231650827942951
0_4_3,0.6010146275471379,0.7451340153885178,0.8518981990361039,0.6896389818389584,0.17056969151092097,0.2723485701418599,0.38943931546948884,0.2431260442776249,0.16928685349737982,0.2662337662337662,0.3790157211209843,0.2389622078937576
0_5_10,0.37508243848820494,0.5250613004143062,0.6840449818212564,0.4779592803575409,0.11303760414321098,0.18858365233055618,0.28540869173609545,0.17017717102479502,0.10697197539302802,0.18056504898610162,0.2752335383914331,0.1632914794994658
0_5_2,0.644347679039486,0.7718779064851611,0.8737296017586877,0.7233022503357842,0.15976131501913984,0.2591758612925017,0.3678225624859266,0.23043647116809582,0.15892002734107996,0.2554112554112554,0.3613579403053087,0.22732564582893533
0_6_1,0.4766212902680308,0.6347679039485922,0.7670076942588991,0.5777374353177293,0.14028371988290925,0.22630038279666742,0.3320198153569016,0.20382854100178377,0.14160401002506265,0.22419685577580314,0.3233082706766917,0.2022840786274842
0_6_9,0.17990191933711,0.2618584594571743,0.3788957470195316,0.2464397541418341,0.06935374915559558,0.11844179238910156,0.1953388876379194,0.11133918915239376,0.06915014809751652,0.11847801321485532,0.19150148097516517,0.11013558282545646
0_7_0,0.5003973957892957,0.6406527437219921,0.7625433330514924,0.5911066850549943,0.13803197478045484,0.22630038279666742,0.33010583201981536,0.2023524284012799,0.13488266119845066,0.22260195944406472,0.3223969013442698,0.19878416249051686
0_7_8,0.39482539950959666,0.5401623404075421,0.6769510442208506,0.4911899482676518,0.12013060121594235,0.19229903174960594,0.2797793289799595,0.17365865180940449,0.11585782638414217,0.18671679197994986,0.26953748006379585,0.16848103833690167
0_8_7,0.43292466390462503,0.593218905893295,0.7224909106282236,0.5342536653810226,0.12238234631839676,0.19736545823012835,0.2994820986264355,0.18034846703156202,0.11676919571656413,0.19332421964000912,0.2886762360446571,0.17436573260064472
0_9_6,0.211862687071954,0.3215862010653589,0.4621205715735182,0.2949413267393631,0.074420175636118,0.13487953163701868,0.22314793965323126,0.12307989871093264,0.07518796992481203,0.12975620870357712,0.21770334928229665,0.12138868267770521
10_0_5,0.5415489980552972,0.6853978185507736,0.8157436374397565,0.6350074181522362,0.16201306012159425,0.2541094348119793,0.35701418599414547,0.22772281155321467,0.16336295283663704,0.2502848029163819,0.35611756664388244,0.22806479674492655
10_1_4,0.4874608945632874,0.6372621966686396,0.7615625264225924,0.5831395717746103,0.1287998198603918,0.2132402612024319,0.31884710650754333,0.1922205058346276,0.12041467304625199,0.20277967646388698,0.3049669628616997,0.18268632469696006
10_2_3,0.4378202418195654,0.6184915870465884,0.7567515008032468,0.5513023153759918,0.12846205809502365,0.2177437514073407,0.32672821436613375,0.19469378184641642,0.12394622920938711,0.21052631578947367,0.3143084985190248,0.18853781613775944
10_3_2,0.16410755051999662,0.2470195315802824,0.36715143316141036,0.23180370202517908,0.0649628462058095,0.12328304435937852,0.20457104255798245,0.11197910248934866,0.07017543859649122,0.12075643654591023,0.20198222829801776,0.1144084696136643
10_4_1,0.25764775513655197,0.37248668301344384,0.5211211634395874,0.34479806824719317,0.08455302859716281,0.15210538167079488,0.2452150416572844,0.1380643467980482,0.08771929824561403,0.15242652084757347,0.24538619275461382,0.13972208214849233
10_5_0,0.3730531833939291,0.533905470533525,0.6863025281136382,0.4797362821341375,0.10493132177437514,0.18295428957442017,0.28203107408241385,0.1640931857151434,0.10970608339029392,0.18272955115060377,0.2818409660514924,0.1665539571421087
11_0_4,0.468039232265156,0.6209858797666357,0.7535977001775598,0.5660168631114076,0.14535014636343166,0.23710875928844855,0.33945057419500113,0.2113411727351092,0.14581909318751424,0.22989291410344043,0.33139667350193663,0.20735696449821178
11_1_3,0.58039232265156,0.7160564809334573,0.8262703982413122,0.6654970143363357,0.1689934699392029,0.25951362305786985,0.3621931997297906,0.23465423352001474,0.1609706083390294,0.2514240145819093,0.3522442469810891,0.2259267945297215
11_2_2,0.32394521011245453,0.4461401877060962,0.5814576815760548,0.4103993524822449,0.11067327178563387,0.17676199054267058,0.25444719657734743,0.1604133179820311,0.10583276372750057,0.17452722715880611,0.2608794714057872,0.15749110033074948
11_3_1,0.596389616978101,0.7383360108226938,0.8366365096812378,0.6828568598835133,0.14591308263904526,0.22765142985814005,0.33190722810177886,0.2069008260373169,0.1406926406926407,0.22510822510822512,0.329004329004329,0.20360395997381592
11_4_0,0.07119303289084299,0.11442462162847722,0.17585186437811787,0.1072950896787836,0.038617428507092995,0.06575095699166854,0.12013060121594235,0.06476693645795387,0.031214399635452268,0.06288448393711552,0.11460469355206197,0.05905723194133463
12_0_3,0.06483470026211212,0.10956286463177475,0.17696795467996956,0.10356797408964598,0.03546498536365683,0.06485025895068679,0.11337536590857915,0.062207905258169056,0.03599908863066758,0.06778309409888357,0.11460469355206197,0.06300517710986377
12_1_2,0.4119726050562273,0.5635833262873087,0.6995856937515853,0.5115738475157242,0.1258725512272011,0.21684305336635892,0.32380094573294305,0.19281266334845637,0.12747778537252222,0.21246297562087035,0.31351105035315563,0.1901531049886901
